,index,Unnamed: 0,Destination_link,Review,Sentiment Score
181,181,181,125698,Overall this is a fantastic tour and WTX are excellent hosts.,5
182,182,182,125698,"The tour was amazing and we had such an incredible time. 
There were some issues with the itinerary; we were planned to visit the Taj Mahal on Friday morning for sun rise but the Taj Mahal is shut every Friday. This should’ve been know and updated...

            Show more",4
183,183,183,125698,"Fantastic tour, well planned, good choice of tour guides and fantastic accommodation.",5
184,184,184,125698,"Very good, driver (Ramesh) was excellent and prior to the tour we were able to reshuffle some of the days and activities and timings, so lots of flexibility to make the tour our own, which we really appreciated. Thanks!!",5
185,185,185,125698,"Excellent trip!
Thoroughly enjoyed the trip and the value for money is incredible.
Our driver, Aman was friendly, professional and safe.
Regular communication from Prakash was brilliant and any questions or problems he was always on hand to help....

            Show more",5
186,186,186,125698,"This experience was absolutely phenomenal. I really enjoyed Ranthambore! I did get two see two tigers, and a lepoard, sloth bears, some really exotic birds..The transfers were easy and the guides were friendly and caring. The only thing I warn is that,...

            Show more",5
187,187,187,125698,"My 2nd trip to India with World travel Experiences. These guys are so good at all the arrangements. They consider and understand what the clients need, and make customizations in the itinerary. I've always appreciated their hard work and the attention...

            Show more",5
188,188,188,125698,"I have travelled internationally for nearly 20 years and have generally created my own itinerary and logistics. This year I decided to visit India for a month and travel to Jaipur, Agra Delhi, and Goa .  It was obvious from the outset we would need a...

            Show more",2
189,189,189,125698,"All over experience was wonderful.. it’s really worth it. All credit goes to my tour manager. Thank you so much Team WTX! :)

I have recently been to taken a trip[ to the Golden Triangle with Goa with WTX. Below is the feedback :
The arrangement on the...

            Show more",5
190,190,190,125698,"There’s an issue about my booking but everything was sort out before my tour started. After the issue was settled, all went well. ❤️

The main reason of my trip to India was to visit the iconic Taj Mahal. Thanks to Tourradar and WTX India for helping...

            Show more",4
191,191,191,131887,"Everyone with whom I dealt with at WTX was fabulous, friendly and very helpful. The itinerary was hectic for me, as there was a LOT of driving and the roads (in some parts) were very uncomfortable. Since the itinerary was so packed, we missed some of...

            Show more",3
192,192,192,131887,"World Travel Experiences is the best travel agency, they will hear exactly what you want and expect from your trip. WTX chose the best places, hotel rooms, restaurants, and people to travel with; according to the expectations and wishes we had. They...

            Show more",5
193,193,193,131887,"We went to India last November and did India Guided Tours with WTX, visiting Delhi, Jaipur, Fatehpur Sikri, Agra, Orchha, Khajuraho and Varanassi.

The experience with them was fantastic, from the beginning to the end of the trip.

The treatment...

            Show more",5
194,194,194,131887,"We are 3 friends visited India for a wonderful personalized tour golden triangle with Varanasi Khajuraho of India with World Travel Experiences. From the beginning to end, we were taken care of with the greatest professionalism. I am surprised that any...

            Show more",5
195,195,195,131887,"I booked through WTX assuming they will be professional in their business for a family vacation. It turned out to be a night mare; that they are just agents behind money and leave out clients in the middle of nowhere during journey. They do not honor...

            Show more",2
