,Destination_link,Review
185,119770,"We spent 9 days with BH Sri Lanka Tours  to see some of the headlights of Sri Lanka. They were a few days into the tour and I was worried about meeting up with them. But there was someone waiting to meet me at the airport and brought me straight to...

            Show more"
186,119770,"We spent 9 days with BH Sri Lanka Tours to see some of the headlights of Sri Lanka. They were a few days into the tour and I was worried about meeting up with them. But there was someone waiting to meet me at the airport and brought me straight to them....

            Show more"
187,187946,"We did a 5 day/4 night tour. Initially we thought the tour was great value for money but was unaware of all the unmentioned extra costs and that it only included hotel, breakfast and driver. 

On the first day we were dropped at Milennium  Elephant...

            Show more"
188,187946,"Amazing trip and nice organization by Holiday Lanka Tours Sri Lanka is a beautiful country with unbelievable nature, beaches and countryside, tea fields’. Must Visit."
189,187946,"The Sri Lankan tour with Holiday Lanka was to great and left us with wonderful and amazing memories of Sri Lanka The hotels the vehicle and the guide service to great. The name Holiday Lanka is very much enough at the hotels.we had a great holiday...

            Show more"
190,183353,"What a fantastic itinerary with a very knowledgeable and friendly English speaking guide and driver. We saw so much and experienced so much. Sri Lanka is such a beautiful destination and if you’ve been deciding whether to visit or not, please do. We...

            Show more"
191,183353,"Although we had a very pleasant driver, the trip was advertised as it being a tour with an English speaking chauffeur guide in the description. When we arrived in Sri Lanka unfortunately it became apparent that the driver could speak very little English...

            Show more"
192,183353,"Holiday Lanka Tours is fantastic! It was great working with Malindu in planning our 8 day tour. He was courteous and promptly responded to all of our email requests. Our tour guide and driver Akila Pushpakumara could not have done more for us during our...

            Show more"
193,183353,"I highly recommend this tour, very well organised and we managed to see in 6 days. Overall we had a great time in Sri Lanka, with everything taken care of as agreed at the time of booking with Holiday Lanka tours."
194,183353,Poor service- from driver not knowing any of the locations and requiring you to use your international personal data to poor management and delays - I would not recommend this service.
195,92261,One of my best tour.
196,92261,"Ajith was a wonderful guide - very knowledgeable, kind and professional."
197,92261,Our tour leader was really good and provided a lot of insight into Sri Lanka. It was only a short trip but Ajith ensured we got as much as possible out of the trip and saw as much of the country as we could.
198,92261,"The trip gave a really good overview of Sri Lanka, we packed a lot into a short amount of time. Our guide was super knowledgeable and happy to give extra insights where possible."
199,92261,"Not all Hotels were clean, kandy Dirty Sheets, Unawatuna smelly bathroom.
 Asith was a Great Guide and The drivers aswell"
200,92261,"I believe your BASIC Simly Sri Lanka tour was lacking with good hotel choices and the bus was too small for 16 people including BUS staff, who didn't have a proper seat. Some warning has to be given as to how much luggage one should take."
201,92261,"There wasn't enough free time available or time to do all the options, felt there was so much time wasted having to see 'a gem shop and temple of the tooth' etc that wasn't mandatory on the itinerary- so we missed out on seeing Kandy and could only fit...

            Show more"
202,92261,"Hotels were unacceptable. In Kandy, I was bitten by bed bugs. Hotel was very dirty (room, bathroom, bed sheets and towels). I found evidences of bed bugs on the mattress. I have evidences confirming the above. It was also reported, but hotel manager was...

            Show more"
