,index,Unnamed: 0,Destination_link,Review,Sentiment Score
182,182,182,104092,"This was a bucket list trip and it was fulfilled! Dennis is knowledgeable although the old folk in the rear of the bus had trouble hearing him at times! The 10 people were diverse but fit so well, I wondered if it was luck or design! Only one hotel got...

            Show more",4
183,183,183,104092,"Great tour, we feel like we saw everything there was to see and then some. We had a fun group and Dennis Bailey, our guide, was ever attentive. He held us together really well with great stories and knowledge of both Grand Teton and Yellowstone. We...

            Show more",5
184,184,184,104092,It was a great tour. Fantastic scenery and Kirk showed us the lot. We never felt rushed. We made short hikes every day to great view points. We were extremely lucky with the weather.,5
185,185,185,104092,"Phil and Traci were more than helpful, understanding of my needs. Phil is well versed in knowledge and history of the area. He made the moments of the trip interesting.",4
186,186,186,104092,"Our guide, Phil, made the whole tour great!  Not only was he extremely knowledgeable, but he was witty, personable, and extremely caring and helpful with one of the passengers who had mobility issues.  Would definitely take another trip if he was our...

            Show more",5
187,187,187,104092,"This was the best Southwest Adventures trip yet!  I am a repeat customer.  Trip was full of fun, light hiking, and an amazing experience for my daughters and I as they prepare to leave the nest.  The Grand Tetons and Yellowstone are magnificent .  Our...

            Show more",5
188,188,188,167900,"Lorenzo and Ozzie were both incredible - amazing photos, lots of stops without feeling rushed, and plenty of humor! Would definitely recommend.",5
189,189,189,167900,The tour is good and the 2 days hotel is good too. The travel time during tour is a bit long.,4
190,190,190,167900,"Loved this three day trip through Sedona , Monument Valley and Valley of Fires. 
Our tour guide Lorenzo is the best ever. He is patient kind and funny. He knows the information of the areas very well and makes people feel at ease even when things don’t...

            Show more",5
191,191,191,167900,"We really enjoyed the tour!
Our tour guide, Lorenzo, was informative and entertaining.
  Only real difficulty was finding the bus departure point in the Luxor.  If your looking for it - head into the Luxor from the lobby and stay to the right... Follow...

            Show more",4
192,192,192,167900,"Tour is excellent, Lorenzo, Tom and Carmen did a good job. Could have given an excellent review but accommodation at the quality inn is so so.",4
193,193,193,167900,This was my very first guided tour and I enjoyed myself thoroughly. Eduardo was an amazing guide and the views were spectacular. I have already added a few future trips to my wishlist.,5
194,194,194,167900,Everything was excellent except the hotel that we stayed at was very run down.,3
195,195,195,167900,"Wonderful trip! Got to visit so many places in just a few days, totally recommend it.",5
196,196,196,167900,"The itinerary of this trip is well designed and the sights are superb, you won't be disappointed.
However, our enjoyment was severely diminished by the chauvinistic, mysogynistic, racist and politically underscored commentary of our guide Eduardo. 
In...

            Show more",3
197,197,197,167900,It was amazing and the guide Dany was super helpful and nice.,5
198,198,198,167739,"Magnificent West - 8days is truly magnificent travel!!!

Our tour guides sir Jacob and mam Patricia were very caring to us travelers, and yes! excellently knowledgeable on all the tourist/scenic spots that we have visited. With regard to the itinerary,...

            Show more",5
199,199,199,167739,"Vielen Dank an Roberto und Lorenzo für die umfangreichen Informationen und schönen Stopps. Leider war die Tour nur...

            Show more",3
200,200,200,167739,"HOWEVER, Ozzie & Lorenzo were fantastic they went over their way to make the trip fantastic - good knowledge & ensure lunch was at reasonable prices.  One leg of the trip with Zippy she only spoke when she was demanding a tip she never spoke to me for...

            Show more",3
201,201,201,167739,"Except the hotels and breakfast, rest of the tour was great.",3
202,202,202,167739,The places that we visited were amazing but for the price of this tour the accommodation were terrible after the first night,2
203,203,203,223920,"It was a very fun and adventuresome trip.  The tour guide was well organized and hard working.  The only problem was one of the camp sites was pretty primitive compared with the ""KOA-style"" campgrounds advertised by the company.",4
204,204,204,223920,"It was the best way to gain an understanding of the scale of Alaska and the nature of the territory, with many exceptional waypoints. The food, thanks to Ryan, was a massive standout. He went above and beyond in that respect.",5
205,205,205,167720,"Die gesamte Reise hat mir sehr gut gefallen. Die Orte waren wirklich beeindruckend und ich habe das Gefühl alles...

            Show more",5
206,206,206,167720,Very nice guides and amazing places!,5
207,207,207,167720,Amadeo said that our group should make this voyage with maximum 10 persons in a van but it was in a large bus ans anable to take the coastline.,3
208,208,208,167766,It was ä very good experience. Impressing landscapes! Well taktet and planed. The Tour guides were Engadget and heipfull!,5
209,209,209,167766,"Great tour for the price, they mix tours together so we started with Jacob as a tour guide and mid tour we had Eduardo, in a confortable mini-bus.
Some stops could have been shorter or longer but overall great tour.
If you want an overview of San...

            Show more",4
210,210,210,198310,"Würde ich nicht mehr mit Ihrer Agentur machen...statt Singleroom bekam ich ein teures Doppelbett-Zimmer und es wurde mir nie auf DEUTSCH erklärt, wie und was meine Leistungen sind....Mit keinem Wort wurde erwähnt, dass ich außer Lunches, die ich ja...

            Show more",1
