,Destination_link,Review
196,167900,"The itinerary of this trip is well designed and the sights are superb, you won't be disappointed.
However, our enjoyment was severely diminished by the chauvinistic, mysogynistic, racist and politically underscored commentary of our guide Eduardo. 
In...

            Show more"
197,167900,It was amazing and the guide Dany was super helpful and nice.
198,167739,"Magnificent West - 8days is truly magnificent travel!!!

Our tour guides sir Jacob and mam Patricia were very caring to us travelers, and yes! excellently knowledgeable on all the tourist/scenic spots that we have visited. With regard to the itinerary,...

            Show more"
199,167739,"Vielen Dank an Roberto und Lorenzo für die umfangreichen Informationen und schönen Stopps. Leider war die Tour nur...

            Show more"
200,167739,"HOWEVER, Ozzie & Lorenzo were fantastic they went over their way to make the trip fantastic - good knowledge & ensure lunch was at reasonable prices.  One leg of the trip with Zippy she only spoke when she was demanding a tip she never spoke to me for...

            Show more"
201,167739,"Except the hotels and breakfast, rest of the tour was great."
202,167739,The places that we visited were amazing but for the price of this tour the accommodation were terrible after the first night
203,223920,"It was a very fun and adventuresome trip.  The tour guide was well organized and hard working.  The only problem was one of the camp sites was pretty primitive compared with the ""KOA-style"" campgrounds advertised by the company."
204,223920,"It was the best way to gain an understanding of the scale of Alaska and the nature of the territory, with many exceptional waypoints. The food, thanks to Ryan, was a massive standout. He went above and beyond in that respect."
205,167720,"Die gesamte Reise hat mir sehr gut gefallen. Die Orte waren wirklich beeindruckend und ich habe das Gefühl alles...

            Show more"
206,167720,Very nice guides and amazing places!
207,167720,Amadeo said that our group should make this voyage with maximum 10 persons in a van but it was in a large bus ans anable to take the coastline.
208,167766,It was ä very good experience. Impressing landscapes! Well taktet and planed. The Tour guides were Engadget and heipfull!
209,167766,"Great tour for the price, they mix tours together so we started with Jacob as a tour guide and mid tour we had Eduardo, in a confortable mini-bus.
Some stops could have been shorter or longer but overall great tour.
If you want an overview of San...

            Show more"
210,198310,"Würde ich nicht mehr mit Ihrer Agentur machen...statt Singleroom bekam ich ein teures Doppelbett-Zimmer und es wurde mir nie auf DEUTSCH erklärt, wie und was meine Leistungen sind....Mit keinem Wort wurde erwähnt, dass ich außer Lunches, die ich ja...

            Show more"
211,198310,"Fascinating tour of unique and amazing and colourful geography and geology and lots of informative commentary from the guides. Would definitely recommend to others. Value for money.  We had two guides, on covered Colorado plateau, the other Yosemite and...

            Show more"
212,198310,It was the best experience ever! Loved all the places and the guide was great. The only not so well recommended is the food kitty cause the lunches were not good. We had opportunities to stop at places that we could’ve bought our choice  lunch ourselves.
213,198310,"Amazing team and experience thank you!
Our family took this tour in Sept 2021 and loved every minute of it. We got to tick everything from our wish list, so many national parks and other sights! There was plenty of time for walks in the parks and a good...

            Show more"
214,62091,
215,62091,"Great tour, but Intrepid should have definitely declared it as a youth tour. If you're older than 25 you're an oldie let alone being in your 30ies, 40ies or older. 
Nevertheless the organizing was good, you got a lot of freedom though being a guided...

            Show more"
216,62091,It was wonderful and I thoroughly enjoyed it.
217,62091,Great itinerary and excellent guide.
218,62091,"The tour was amazing. Everything was just how it should be, this was only possible because of our amazing tour guide Chris Patric! Our campgrounds and hotels were just fine. Special Greetings from Berlin. I had the time of my life."
219,62086,"- good choice of activities + good mix
 - i especially loved the non-touristic, but amazing activities (f.e. hot river, best smoothie place, pizza spot in the grand canyon...)
 - Shane could give lots of info about America
 - the small groups
 - eye for...

            Show more"
