,Destination_link,Review,Sentiment Score
190,125698,"There’s an issue about my booking but everything was sort out before my tour started. After the issue was settled, all went well. ❤️

The main reason of my trip to India was to visit the iconic Taj Mahal. Thanks to Tourradar and WTX India for helping...

            Show more",4
191,131887,"Everyone with whom I dealt with at WTX was fabulous, friendly and very helpful. The itinerary was hectic for me, as there was a LOT of driving and the roads (in some parts) were very uncomfortable. Since the itinerary was so packed, we missed some of...

            Show more",3
192,131887,"World Travel Experiences is the best travel agency, they will hear exactly what you want and expect from your trip. WTX chose the best places, hotel rooms, restaurants, and people to travel with; according to the expectations and wishes we had. They...

            Show more",5
193,131887,"We went to India last November and did India Guided Tours with WTX, visiting Delhi, Jaipur, Fatehpur Sikri, Agra, Orchha, Khajuraho and Varanassi.

The experience with them was fantastic, from the beginning to the end of the trip.

The treatment...

            Show more",5
194,131887,"We are 3 friends visited India for a wonderful personalized tour golden triangle with Varanasi Khajuraho of India with World Travel Experiences. From the beginning to end, we were taken care of with the greatest professionalism. I am surprised that any...

            Show more",5
195,131887,"I booked through WTX assuming they will be professional in their business for a family vacation. It turned out to be a night mare; that they are just agents behind money and leave out clients in the middle of nowhere during journey. They do not honor...

            Show more",2
196,131887,"We are very happy with the Golden Triangle with Varanasi tour. It was very very organised and we felt that we were really well looked after. The tour organiser was available at all times for us to contact regarding any problem. I would definitely...

            Show more",5
197,131887,"World Travel Experiences organized an incredible tour for us 4 people. Everything from start to finish was impeccable, our representatives, guides and driver stood out from the moment we started on Jan 2019. We visited Delhi, Jaipur, Agra, Khajuraho and...

            Show more",5
198,131887,"We had a fantastic tour in Amritsar, Varanasi, Khajuraho and Jaipur, Delhi and Agra. The Golden Temple surpassed all our expectations - such a relaxing place to walk around with a lovely atmosphere. It was great to be able to see the mega kitchens and...

            Show more",5
199,131887,"After two weeks in India and with World Travel Experiences I  visited many of the typical tourist places. We thoroughly enjoyed the trip. We spend a wonderful time with our guide Rajeev. He was a very pleasant, welcoming and informative guide. He...

            Show more",5
